compound_id,std_smiles,inchikey,scaffold,generic_scaffold,mw,logp,tpsa,hbd,hba,rotbonds,rings,aromatic_rings,heavy_atoms,fsp3,qed,is_pains,pEC50_CHEMBL237_agonist__gpcr_camp,pEC50_CHEMBL237_agonist__gpcr_camp_relation,pEC50_CHEMBL233_agonist__binding_displacement,pEC50_CHEMBL233_agonist__binding_displacement_relation,pEC50_CHEMBL233_agonist__gpcr_generic,pEC50_CHEMBL233_agonist__gpcr_generic_relation,pKi_CHEMBL233,pKi_CHEMBL233_relation,pIC50_CHEMBL236,pIC50_CHEMBL236_relation,pIC50_func_CHEMBL236_antagonist__binding_displacement,pIC50_func_CHEMBL236_antagonist__binding_displacement_relation,pKi_CHEMBL236,pKi_CHEMBL236_relation,pIC50_func_CHEMBL233_agonist__gpcr_camp,pIC50_func_CHEMBL233_agonist__gpcr_camp_relation,pEC50_CHEMBL236_agonist__gpcr_camp,pEC50_CHEMBL236_agonist__gpcr_camp_relation,pIC50_func_CHEMBL237_agonist__gpcr_beta_arrestin,pIC50_func_CHEMBL237_agonist__gpcr_beta_arrestin_relation,pIC50_func_CHEMBL233_antagonist__gpcr_generic,pIC50_func_CHEMBL233_antagonist__gpcr_generic_relation,pIC50_func_CHEMBL237_antagonist__gpcr_generic,pIC50_func_CHEMBL237_antagonist__gpcr_generic_relation,pIC50_CHEMBL233,pIC50_CHEMBL233_relation,pIC50_CHEMBL237,pIC50_CHEMBL237_relation,pIC50_CHEMBL2014,pIC50_CHEMBL2014_relation,pIC50_func_CHEMBL2014_antagonist__binding_displacement,pIC50_func_CHEMBL2014_antagonist__binding_displacement_relation,pEC50_CHEMBL237_agonist__gpcr_beta_arrestin,pEC50_CHEMBL237_agonist__gpcr_beta_arrestin_relation,pEC50_CHEMBL237_agonist__gpcr_generic,pEC50_CHEMBL237_agonist__gpcr_generic_relation,pAC50_CHEMBL233,pAC50_CHEMBL233_relation,pAC50_CHEMBL233_agonist,pAC50_CHEMBL233_agonist_relation,pKi_CHEMBL2014,pKi_CHEMBL2014_relation,pEC50_CHEMBL236_agonist__binding_displacement,pEC50_CHEMBL236_agonist__binding_displacement_relation,pEC50_CHEMBL237_agonist__binding_displacement,pEC50_CHEMBL237_agonist__binding_displacement_relation,pKi_CHEMBL237,pKi_CHEMBL237_relation,pEC50_CHEMBL233_agonist__gpcr_camp,pEC50_CHEMBL233_agonist__gpcr_camp_relation,pIC50_func_CHEMBL236_agonist__gpcr_camp,pIC50_func_CHEMBL236_agonist__gpcr_camp_relation,pIC50_func_CHEMBL237_agonist__gpcr_camp,pIC50_func_CHEMBL237_agonist__gpcr_camp_relation,pEC50_CHEMBL233_antagonist__binding_displacement,pEC50_CHEMBL233_antagonist__binding_displacement_relation,pIC50_func_CHEMBL236_inhibitor__binding_displacement,pIC50_func_CHEMBL236_inhibitor__binding_displacement_relation,pIC50_func_CHEMBL236_antagonist__gpcr_calcium,pIC50_func_CHEMBL236_antagonist__gpcr_calcium_relation,pIC50_func_CHEMBL237_antagonist__gpcr_calcium,pIC50_func_CHEMBL237_antagonist__gpcr_calcium_relation,pEC50_CHEMBL233_antagonist__gpcr_generic,pEC50_CHEMBL233_antagonist__gpcr_generic_relation,pAC50_CHEMBL236_agonist,pAC50_CHEMBL236_agonist_relation,pAC50_CHEMBL237_agonist,pAC50_CHEMBL237_agonist_relation,pIC50_func_CHEMBL236_inhibitor__gpcr_generic,pIC50_func_CHEMBL236_inhibitor__gpcr_generic_relation,pIC50_func_CHEMBL237_inhibitor__gpcr_generic,pIC50_func_CHEMBL237_inhibitor__gpcr_generic_relation,pEC50_CHEMBL236_agonist__gpcr_generic,pEC50_CHEMBL236_agonist__gpcr_generic_relation,pIC50_func_CHEMBL237_agonist__gpcr_generic,pIC50_func_CHEMBL237_agonist__gpcr_generic_relation,pIC50_func_CHEMBL233_antagonist__binding_displacement,pIC50_func_CHEMBL233_antagonist__binding_displacement_relation,pIC50_func_CHEMBL237_antagonist__binding_displacement,pIC50_func_CHEMBL237_antagonist__binding_displacement_relation,pIC50_func_CHEMBL236_antagonist__gpcr_generic,pIC50_func_CHEMBL236_antagonist__gpcr_generic_relation,pIC50_func_CHEMBL2014_agonist__gpcr_camp,pIC50_func_CHEMBL2014_agonist__gpcr_camp_relation,pEC50_CHEMBL236_antagonist__gpcr_generic,pEC50_CHEMBL236_antagonist__gpcr_generic_relation,pKi_CHEMBL236_agonist,pKi_CHEMBL236_agonist_relation,pEC50_CHEMBL233_activator__gpcr_generic,pEC50_CHEMBL233_activator__gpcr_generic_relation,pEC50_CHEMBL236_activator__gpcr_generic,pEC50_CHEMBL236_activator__gpcr_generic_relation,pIC50_func_CHEMBL233_inhibitor__binding_displacement,pIC50_func_CHEMBL233_inhibitor__binding_displacement_relation,pIC50_func_CHEMBL237_inhibitor__binding_displacement,pIC50_func_CHEMBL237_inhibitor__binding_displacement_relation,pIC50_func_CHEMBL237_agonist__binding_displacement,pIC50_func_CHEMBL237_agonist__binding_displacement_relation,pIC50_func_CHEMBL2014_inhibitor__gpcr_camp,pIC50_func_CHEMBL2014_inhibitor__gpcr_camp_relation,pAC50_CHEMBL237,pAC50_CHEMBL237_relation,pEC50_CHEMBL233_partial_agonist__gpcr_camp,pEC50_CHEMBL233_partial_agonist__gpcr_camp_relation,pEC50_CHEMBL236_antagonist__binding_displacement,pEC50_CHEMBL236_antagonist__binding_displacement_relation,pEC50_CHEMBL237_antagonist__binding_displacement,pEC50_CHEMBL237_antagonist__binding_displacement_relation,pIC50_func_CHEMBL236_inverse_agonist__binding_displacement,pIC50_func_CHEMBL236_inverse_agonist__binding_displacement_relation,pEC50_CHEMBL236_partial_agonist__gpcr_camp,pEC50_CHEMBL236_partial_agonist__gpcr_camp_relation,pEC50_CHEMBL2014_agonist__gpcr_camp,pEC50_CHEMBL2014_agonist__gpcr_camp_relation,pEC50_CHEMBL2014_agonist__binding_displacement,pEC50_CHEMBL2014_agonist__binding_displacement_relation,pEC50_CHEMBL2014_agonist__generic_functional,pEC50_CHEMBL2014_agonist__generic_functional_relation,pKi_CHEMBL233_antagonist,pKi_CHEMBL233_antagonist_relation,pEC50_CHEMBL2014_antagonist__binding_displacement,pEC50_CHEMBL2014_antagonist__binding_displacement_relation,pIC50_func_CHEMBL233_inhibitor__gpcr_generic,pIC50_func_CHEMBL233_inhibitor__gpcr_generic_relation,pEC50_CHEMBL237_agonist__gpcr_gtpgs,pEC50_CHEMBL237_agonist__gpcr_gtpgs_relation,pIC50_func_CHEMBL233_agonist__binding_displacement,pIC50_func_CHEMBL233_agonist__binding_displacement_relation,pIC50_func_CHEMBL236_agonist__binding_displacement,pIC50_func_CHEMBL236_agonist__binding_displacement_relation,pIC50_func_CHEMBL236_inverse_agonist__gpcr_generic,pIC50_func_CHEMBL236_inverse_agonist__gpcr_generic_relation,pEC50_CHEMBL237_antagonist__gpcr_generic,pEC50_CHEMBL237_antagonist__gpcr_generic_relation,pKi_CHEMBL236_antagonist,pKi_CHEMBL236_antagonist_relation,pEC50_CHEMBL237_inverse_agonist__gpcr_beta_arrestin,pEC50_CHEMBL237_inverse_agonist__gpcr_beta_arrestin_relation,pKd_CHEMBL233,pKd_CHEMBL233_relation,pAC50_CHEMBL236,pAC50_CHEMBL236_relation,pEC50_CHEMBL233_agonist__gpcr_gtpgs,pEC50_CHEMBL233_agonist__gpcr_gtpgs_relation,pIC50_func_CHEMBL233_agonist__gpcr_beta_arrestin,pIC50_func_CHEMBL233_agonist__gpcr_beta_arrestin_relation,pIC50_func_CHEMBL236_agonist__gpcr_beta_arrestin,pIC50_func_CHEMBL236_agonist__gpcr_beta_arrestin_relation,pEC50_CHEMBL237_agonist__gpcr_calcium,pEC50_CHEMBL237_agonist__gpcr_calcium_relation,pEC50_CHEMBL233_partial_agonist__binding_displacement,pEC50_CHEMBL233_partial_agonist__binding_displacement_relation,pIC50_func_CHEMBL233_partial_agonist__binding_displacement,pIC50_func_CHEMBL233_partial_agonist__binding_displacement_relation,pEC50_CHEMBL233_agonist__gpcr_beta_arrestin,pEC50_CHEMBL233_agonist__gpcr_beta_arrestin_relation,pIC50_func_CHEMBL236_antagonist__gpcr_gtpgs,pIC50_func_CHEMBL236_antagonist__gpcr_gtpgs_relation,pKi_CHEMBL2014_antagonist,pKi_CHEMBL2014_antagonist_relation,pKd_CHEMBL236,pKd_CHEMBL236_relation,pEC50_CHEMBL233_allosteric_modulator__gpcr_camp,pEC50_CHEMBL233_allosteric_modulator__gpcr_camp_relation,pIC50_func_CHEMBL233_antagonist__gpcr_calcium,pIC50_func_CHEMBL233_antagonist__gpcr_calcium_relation,pKd_CHEMBL237,pKd_CHEMBL237_relation,pEC50_CHEMBL237_partial_agonist__binding_displacement,pEC50_CHEMBL237_partial_agonist__binding_displacement_relation,pIC50_func_CHEMBL2014_agonist__binding_displacement,pIC50_func_CHEMBL2014_agonist__binding_displacement_relation,pEC50_CHEMBL237_inhibitor__binding_displacement,pEC50_CHEMBL237_inhibitor__binding_displacement_relation,pKd_CHEMBL233_antagonist,pKd_CHEMBL233_antagonist_relation,pKd_CHEMBL236_antagonist,pKd_CHEMBL236_antagonist_relation,pEC50_CHEMBL237_partial_agonist__gpcr_beta_arrestin,pEC50_CHEMBL237_partial_agonist__gpcr_beta_arrestin_relation
PUBCHEM:71473391,CC12CC(c3ccoc3)OC(=O)C1CCC1(C)C2C2C=CC1(O)C(=O)O2,AALLCALQGXXWNA-UHFFFAOYSA-N,O=C1OC2C=CC1C1CCC3C(=O)OC(c4ccoc4)CC3C21,CC1CC2CCC1C1CCC3C(C)CC(C4CCCC4)CC3C21,358.39,2.53,86.0,1,6,1,6,1,26,0.6,0.613,False,4.301,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3759541,Cc1cc(O)cc(C)c1CC(N)C(=O)N1Cc2ccccc2CC1C(=O)NCC(=O)N(c1ccccc1)c1ccccc1,AAUPKJITIZNIAU-UHFFFAOYSA-N,O=C(NCC(=O)N(c1ccccc1)c1ccccc1)C1Cc2ccccc2CN1C(=O)CCc1ccccc1,CC(CCC1CCCCC1)C1CC2CCCCC2CC1C(C)CCC(C)C(C1CCCCC1)C1CCCCC1,576.7,4.31,116.0,3,5,8,5,4,43,0.229,0.289,False,,,8.3188,exact,8.3188,exact,8.7676,exact,8.0809,exact,8.0809,exact,9.0269,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUBCHEM:165405550,CN(C)C(CNC(=O)CC(CC1CCC1)c1ccccc1)Cc1ccc(C(N)=O)cc1,AAVAKDLHJSSLAG-UHFFFAOYSA-N,O=C(CC(CC1CCC1)c1ccccc1)NCCCc1ccccc1,CC(CCCCC1CCCCC1)CC(CC1CCC1)C1CCCCC1,421.59,3.74,75.4,2,3,11,3,2,31,0.462,0.58,False,,,,,,,,,,,,,,,5.5229,exact,5.5229,exact,5.5229,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUBCHEM:135329083,Cc1noc(-c2c(N3CCC(NC4CCOC4)CC3C)nc3c(F)cc(C4CC4)cc3c2C)n1,ABAVXSNGPPBBTK-UHFFFAOYSA-N,c1noc(-c2cc3cc(C4CC4)ccc3nc2N2CCC(NC3CCOC3)CC2)n1,C1CCC(CC2CCC(C3CC4CCC(C5CC5)CC4CC3C3CCCC3)CC2)C1,465.57,4.65,76.3,1,7,5,6,3,34,0.577,0.588,False,,,,,,,,,,,,,,,,,,,,,6.0,exact,7.2596,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDBM:450900,Cc1noc(-c2c(N3CC[C@@H](N[C@H]4CCOC4)C[C@H]3C)nc3c(F)cc(C4CC4)cc3c2C)n1,ABAVXSNGPPBBTK-XMCHAPAWSA-N,c1noc(-c2cc3cc(C4CC4)ccc3nc2N2CCC(N[C@H]3CCOC3)CC2)n1,C1CCC(CC2CCC(C3CC4CCC(C5CC5)CC4CC3C3CCCC3)CC2)C1,465.57,4.65,76.3,1,7,5,6,3,34,0.577,0.588,False,,,,,,,,,,,,,,,,,,,,,,,,,6.0,upper_bound,7.2596,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL541511,Cc1ncc(-c2c(C)c(CN[C@H]3CC[C@@H](F)C3)nn2C(C)C)cc1F,ABRIKSFMLSHUJV-CVEARBPZSA-N,c1cncc(-c2cc(CNC3CCCC3)n[nH]2)c1,C1CCC(C2CCC(CCC3CCCC3)C2)CC1,348.44,4.26,42.7,1,3,5,3,2,25,0.579,0.878,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0362,exact,9.2147,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUBCHEM:45273531,Cc1ncc(-c2c(C)c(CNC3CCC(F)C3)nn2C(C)C)cc1F,ABRIKSFMLSHUJV-UHFFFAOYSA-N,c1cncc(-c2cc(CNC3CCCC3)n[nH]2)c1,C1CCC(C2CCC(CCC3CCCC3)C2)CC1,348.44,4.26,42.7,1,3,5,3,2,25,0.579,0.878,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0362,exact,9.2147,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUBCHEM:11462495,c1ccc(CSc2nnc(-c3ccccn3)n2Cc2ccccc2)cc1,ABVXSGQSIQXNHD-UHFFFAOYSA-N,c1ccc(CSc2nnc(-c3ccccn3)n2Cc2ccccc2)cc1,C1CCC(CCC2CCC(C3CCCCC3)C2CC2CCCCC2)CC1,358.47,4.68,43.6,0,4,6,4,4,26,0.095,0.469,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.699,exact,4.699,upper_bound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL496,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,ACGUYXCXAPNIKK-UHFFFAOYSA-N,c1ccc(Cc2ccccc2)cc1,C1CCC(CC2CCCCC2)CC1,406.91,6.61,40.5,2,2,2,2,2,21,0.077,0.551,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3799,exact,5.3799,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUBCHEM:165405119,CNC(=O)c1ccc(CC(CNC(=O)CC(c2cnc(C)s2)C2(C(F)(F)F)CC2)N(C)C)c(F)c1,ACHFUOFYNBXHJL-UHFFFAOYSA-N,O=C(CC(c1cncs1)C1CC1)NCCCc1ccccc1,CC(CCCCC1CCCCC1)CC(C1CCCC1)C1CC1,514.59,4.06,74.3,2,5,10,3,2,35,0.542,0.469,False,,,,,,,,,,,,,,,5.5229,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUBCHEM:21100419,Cc1cccc2nc(C=Cc3ccc(Cl)cc3)nc(NCCCCCCN)c12,ACPNQYXVIVYUHR-UHFFFAOYSA-N,C(=Cc1ncc2ccccc2n1)c1ccccc1,C1CCC(CCC2CCC3CCCCC3C2)CC1,394.95,5.69,63.8,2,4,9,3,3,28,0.304,0.457,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0926,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUBCHEM:67184330,CS(=O)(=O)CC(=O)N(CCN1C2CCC1CC(c1cccc(O)c1)C2)Cc1cccc(F)c1,ADBHUTUJXMNGTK-UHFFFAOYSA-N,c1ccc(CNCCN2C3CCC2CC(c2ccccc2)C3)cc1,C1CCC(CCCCC2C3CCC2CC(C2CCCCC2)C3)CC1,474.6,3.32,77.9,1,5,8,4,2,33,0.48,0.635,False,,,,,,,8.0,exact,,,,,7.0,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUBCHEM:145965612,CC12CC(c3ccoc3)OC(=O)C1CCC1(C)C2C2OC(=O)C1(O)C(O)C2O,ADJURXYYBZJFNA-UHFFFAOYSA-N,O=C1OC(c2ccoc2)CC2C1CCC1C3CCC(OC3=O)C21,CC1CC2CCC1C1CCC3C(C)CC(C4CCCC4)CC3C21,392.4,0.7,126.4,3,8,1,6,1,28,0.7,0.596,False,4.7959,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUBCHEM:122699258,NC(=O)C1CC23CCN(CC4CC4)C(Cc4ccc(O)cc42)C3(O)C1,ADLPAZXMBFTTEG-UHFFFAOYSA-N,c1ccc2c(c1)CC1C3CCCC23CCN1CC1CC1,C1CCC2C(C1)CC1C(CC3CC3)CCC23CCCC13,342.44,1.3,86.8,3,4,3,5,1,25,0.65,0.773,False,,,4.699,exact,,,7.9914,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.699,exact,7.1221,exact,8.3261,exact,9.0757,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5568330,Oc1ccccc1N1[C@@H]2CC[C@H]1CN(CCCc1ccccc1)C2,ADTJZKOHWAHSRJ-KDURUIRLSA-N,c1ccc(CCCN2C[C@H]3CC[C@@H](C2)N3c2ccccc2)cc1,C1CCC(CCCC2CC3CCC(C2)C3C2CCCCC2)CC1,322.45,3.68,26.7,1,3,5,4,2,24,0.429,0.91,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2147,exact,8.757,exact,6.4625,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3361419,COc1cc(NC2(CNC(=O)CN=C(N)N)CCN(Cc3ccccc3)CC2)cc(OC)c1,ADVZHMYYGIKXKT-UHFFFAOYSA-N,c1ccc(CN2CCC(Nc3ccccc3)CC2)cc1,C1CCC(CC2CCC(CC3CCCCC3)CC2)CC1,454.58,1.54,127.2,4,6,10,3,2,33,0.417,0.317,False,,,,,,,6.1624,exact,,,,,5.301,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4344,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDBM:642196,COc1ccc2c3c1OC1C(OC(C)=O)=CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,ADWRUPDVEYYDRL-UWFFTQNDSA-N,C1=CC2Oc3cccc4c3[C@@]23CCN[C@H](C4)C3C1,C1CC2CC3CCCC45C(CCCC34)CC(C1)C25,357.41,1.54,68.2,1,6,2,5,1,26,0.55,0.81,False,,,,,,,7.3872,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUBCHEM:60919,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2,ADXGNEYLLLSOAR-UHFFFAOYSA-N,O=C1CCc2cncnc2N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC1CCC2CCCCC2C1CC1CCC(C2CCCCC2C2CCCC2)CC1,411.47,3.42,100.6,1,6,4,5,4,31,0.217,0.552,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5229,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5595358,O=C(c1ccoc1)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,AEDOTOMIDAMDFC-UHFFFAOYSA-N,O=C(c1ccoc1)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,CC(C1CCCC1)C(C1CCCCC1)C1CCC(CCC2CCCCC2)CC1,374.48,4.63,36.7,0,3,6,4,3,28,0.292,0.631,False,,,,,7.0044,exact,8.643,exact,,,,,5.7647,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9535,exact,,,,,,,7.0064,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BDBM:50144296,[C][C][N]C(=O)c1ccc(C(=C2[C][C]3[C][C][C]([C]2)N3[C][C]Oc2ccccc2)c2ccccc2)cc1,AEFODTXRZVRJBW-UHFFFAOYSA-N,[C]([C]N1[C]2[C][C][C]1[C]C(=C(c1ccccc1)c1ccccc1)[C]2)Oc1ccccc1,[C]([C]C1[C]2[C][C][C]1[C]C(C(C1CCCCC1)C1CCCCC1)[C]2)CC1CCCCC1,446.47,4.73,43.6,0,3,8,5,3,35,0.0,0.502,False,,,,,,,7.0315,exact,,,,,7.2007,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL2113273,CCN1C(=O)N(C2CCN(C3CCC4CCCCC4C3)CC2)[C@@H]2CCCC[C@H]21,AEGKEQPSPQTHKK-HSJBNPAXSA-N,O=C1N[C@@H]2CCCC[C@H]2N1C1CCN(C2CCC3CCCCC3C2)CC1,CC1CC2CCCCC2C1C1CCC(C2CCC3CCCCC3C2)CC1,387.61,4.88,26.8,0,2,3,5,0,28,0.958,0.69,False,,,,,,,6.5544,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7352,exact,,,,,5.0,upper_bound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUBCHEM:10178311,CCN1C(=O)N(C2CCN(C3CCC4CCCCC4C3)CC2)C2CCCCC21,AEGKEQPSPQTHKK-UHFFFAOYSA-N,O=C1NC2CCCCC2N1C1CCN(C2CCC3CCCCC3C2)CC1,CC1CC2CCCCC2C1C1CCC(C2CCC3CCCCC3C2)CC1,387.61,4.88,26.8,0,2,3,5,0,28,0.958,0.69,False,,,,,,,6.5544,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7352,exact,,,,,5.0,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL66387,CCN(CC)C(=O)c1ccc(C(=C2CC3CCC(C2)N3CC(=O)c2ccccc2)c2ccccc2)cc1,AEIDXTHWUACBSH-UHFFFAOYSA-N,O=C(CN1C2CCC1CC(=C(c1ccccc1)c1ccccc1)C2)c1ccccc1,CC(CC1C2CCC1CC(C(C1CCCCC1)C1CCCCC1)C2)C1CCCCC1,492.66,6.48,40.6,0,3,8,5,3,37,0.333,0.338,False,,,,,,,5.0158,exact,,,,,8.2,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.762,exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
